"project_id","project_name","cohort","organization_name","organisation_id","country","framework_key","description","status","project_status"
e3f2727f-1d76-4f70-a3c7-a6fcc181918a,"Promoting landscape restoration in communities around Gishwati forest, Rutsiro district",terrafund-landscapes,,2260,RW,terrafund-landscapes,"From February 1, to June 30, 2024: Organize capacity building training for community representatives in tree nursery development, seedling production, tree​ planting and tree caring. This will be combined by identification of the tree nursery locations.

From March 1 –June 15, 2024:  provide all needed equipment and materials to establish permanent tree nurseries that will keep operating for future reforestation efforts.

From March 1 – October 15, 2024 (phase 1) & January 1, September 30 2025 (phase 2):  provide seeds and produce seedlings to be planted. This stage will be related to the seedlings development with a target to plant the seedlings in Both October 2024 & 2025. FHA agronomist will be collaborating with the Sectors agronomist to assist the community member to germinate seeds and relocate them in the polypots for seedlings development.  This will be combined with the capacity building on tree planting and growing to ensure that the community members choose by themselves where they need to plant trees in their plot.

From September 1- October 15, 2024, sign tree conservation agreement with community representatives to ensure the ownership and sustainability.

From October 15, to March 15, 2025 (phase 1) & October 15, to December 15, 2025 (phase 2): Organize tree planting events through which tree conservation messages will be shared and distribute seedlings to the community members for planting in their plots. Trees will be planted in community land, School compound and mining concession focusing on abandoned pits and soil dumping areas. Nursery will keep operating for the whole life of the project.

From April 2025 to the end of the project will be the time to take care of saplings planted and monitor the growth.

The monitoring will be done every six months, through joint visits with local leaders, to evaluate the growth rates and as the nursery will keep operating every planting season dead trees will be replaced by new seedlings. The evaluation towards the project targets highlighting the numbers of hectares covered and the number of trees and the survival rate will also be done every six months and related reports will be shared with the donor.",approved,
"9bdf80ad-4c2d-4292-a21b-95b819f9c4be",Promoting restoration efforts of Lembus forest ecosystems for and by stakeholders,terrafund-landscapes,,1807,KE,terrafund-landscapes,"Stage 1: Raising of seedlings by tree nursery groups (1st cycle)-1st November 2023 -April  2024
Stage 2:Mobilization of communities and stakeholders to inform them of the success of the project ,agree on target areas, define roles and develop a workplan -April  2024.
Stage 3: Consultatively develop a restoration strategy/map that indicate the target areas, GIS coordinates of target areas, current status and what will be done when and by who -March 2024 -May  2024
Stage 4-Site preparation which include fencing where applicable -March  2024 -May 2024
Stage 5--Restoration actions -1st cycle (Tree planting on forest, on farm and on riparian areas )- April 2024 - September 2024
Stage 6 -Raising of tree seedlings on tree nurseries (2nd cycle)and monitoring of planted sites - August 2024 -March 2025
Stage 7- Restoration actions -2nd cycle (Tree planting on forest, on farm and on riparian areas and replacement -April 2025 -August 2025.
Stage 8 - Monitoring and Evaluation of restoration actions/areas and reporting -Continuous (June 2024 -Dec 2029",approved,
a8940698-ff28-456c-b8cd-f7289e612913,Promotion des stratégies de plantations des arbres dans la région des Savanes au Togo  (ProSPA) - MAPTO,terrafund,,755,TG,terrafund,Mai 2022 à Avril 2027,approved,new_project
"24d8c9a2-b8ef-481c-930b-78c9aeaf239e",Puerto Princesa Forest Restoration,ppc,,559,PH,ppc,,approved,
"213c1946-d7f8-4c03-95c3-5774dab48254",Push 2 Restore,terrafund-landscapes,,1908,GH,terrafund-landscapes,"2026-11-30",approved,
b6ed2888-f8c0-4844-b00c-b24da3691af0,Ray's Farm (Georga Admin Edit),,,3339,NG,terrafund,(Georga Admin Edit),approved,
ea38e1b5-e69a-40d6-8030-e4abfc6f7841,Ray's PPC proj,,,3339,AX,ppc,,approved,
c9534124-afcb-4c06-bfdb-d2ade7b82b54,"Reboisement des flancs, collines et plaine de la Ruzizi en Territoire d'Uvira à travers la culture du café - COCAT",terrafund,,1116,CD,enterprises,"Les activités du projet seront réalisées selon le plan suivant :
1. Formation sur 12 pratiques agro écologiques
2. Sensibilisation environnementale et sur l'importance du café dans la protection de l'environneent et la promotion économique des femmes;
3. Identification des sites, préparation du terrain, implantation des pépinières et Production des plantules de caféiers et des arbres d'ombrage,
4. Formation sur les techniques culturales durables et sur les pratiques agro écologiques
5. Distribution des plantules aux membres de la coopérative
7. Transplantation des plantules dans les champs définitfs et accompagnement des bénéficiaires dans leur travail.
8. Sensibilisation continue  de la population locale sur la loi forestière et sur leurs implications dans la destruction de la nature.
9. Suivi de l'entretien des plantes par les agronomes;
10. Suivi-évaluation
11. Rapport d’activités",approved,new_project
"5b6a5e11-03ae-4adc-b4ef-9bf4239aa705",REFORESTATION - Nsamizi (NTISD),terrafund,,1236,UG,terrafund,"2022 TO 2026",approved,existing_expansion
a47c6c63-0558-49ca-9dfa-c26ce39981bf,Réforestation des collines et plaine de la Ruzizi à travers la caféiculture,terrafund-landscapes,,1116,CD,enterprises,"Les étapes clés de l’implantation du projet sont les suivantes :

	Du 01 au 03 Décembre 2023 : Informer les autorités locales du territoire d’Uvira sur le projet
	Du 07 au 10 Décembre 2023 : Informer les communautés vivant dans les sites du projet sur le projet
	Le 13  Décembre 2023 : Organiser un atelier de lancement du projet à l’intention des autorités et membres des communautés locales dans la plaine de la Ruzizi.
	Du  15 au 22 Décembre 2023 : Organiser des réunions avec les membres de la coopérative ciblés par le projet.
	Du 08 au 12 Janvier  2024 : Mettre sur pied des groupements agricoles et leurs comités respectifs.
	Du 15 au 31 Janvier 2024 : Faire le ciblage et la cartographie (avec coordonnées géographiques) des champs ciblés par le projet (consultant).
	Du 01 au 06 Février 2024 2023 : Former les pépiniéristes sur les techniques agricoles d’implantation et gestion des pépinières.
	Du 07 au 17 Février 2024 : Préparation des sites et Implantation des pépinières dans les sites de mise en œuvre des activités du projet.
	Du 19 Février  au 11 Octobre 2024 : Suivi des activités des pépinières.
	Du 19 Février  2024 au 29 Novembre 2025 : Former continuellement les membres bénéficiaires sur les bonnes pratiques agricoles durables.
	Du  01 au 10 Octobre 2024 : Distribution des plantules aux membres bénéficiaires du projet et plantation dans les champs à restaurer.
	Du 01 Octobre 2024  au 30 Novembre 2025 : Accompagnement des membres bénéficiaires du projet dans leurs champs respectifs et suivi de l’évolution des arbres dans les champs.
	 Du 01 Octobre 2024  au 30 Novembre 2025 : Suivi et évaluation des activités du projet.
	Du 01 au 30 Novembre 2025 : Évaluation finale et Audit externe annuel du projet.",approved,
"8bb81813-c1f3-4973-9caf-319d506a153b",Reforestation of degraded lands and riparian vegetation for improved climate resilience,terrafund-landscapes,,2969,GH,terrafund-landscapes,"1.	Institutional engagements (Atwima Mponua and Asutifi North District Assemblies, Traditional Councils, MOFA and CHED) – January/February 2024
2.	Community sensitization and farmer group mobilization - February 2024
3.	Liaising with institutional stakeholders, traditional council and other land owners to identify and allocate suitable degraded areas for reforestation – February 2024
4.	Identification of nursery sites – February 2024
5.	Survey and map the identified degraded areas – March 2024
6.	Pillar and demarcate the targeted degraded areas – March 2024
7.	Site clearing, lopping and debris collection – February 2024
8.	Nursery establishment – March 2024
9.	Peg cutting and transportation of pegs to planting sites – April 2024
10.	Pegging and distribution of potted seedlings for planting – May/June 2024
11.	Maintenance and protection (weeding and tending) – September 2024
12.	Formation of Environmental Clubs for Primary and Secondary Schools for environmental awareness creation and project sustainability
13.	Real-time monitoring of field activities for geo-spatial analysis and geo-tagging purposes
14.	Submission of progress report – July / December 2024",approved,
"652ba56f-2e75-4735-a0d1-aafebbd940c1",Reforestation of mangrove forests in Metuge district - Istituto Oikos Onlus,terrafund,,654,MZ,terrafund,"The project aims to restore 46 ha of degraded mangrove ecosystems in the District of Metuge, in Cabo Delgado Province of Mozambique, through participative replanting and communities involvement on mangrove protection and conservation.",approved,existing_expansion
"57589518-68da-40e0-b211-bf6d64eccca7",Reforestation project in Kadey and Lom djerem - Blessed Action for Africa,terrafund,,260,CM,terrafund,"5 Juin 2022: Début de la pépinière 50 000 arbres 

15 Septembre :début de la préparation du site 

29  Septembre: début du planting 

11 Novembre: fin du planting 

Calendrier 2023 

1er Fevrier 2023: Début de la pépinière 50 000 arbres 

16 Juin : preparation du site 

30 Juin : Debut du planting 

17 novembre : fin du planting",approved,existing_expansion
ed1cadff-e20f-43a7-8627-aee10f48cc7a,Réhabilitation et restauration des reliques forestières et des savanes pour une résilience de la communauté de Bato au changement climatique - ADHD,terrafund,,608,TG,terrafund,Juillet 2022 à juin 2026,approved,new_project
